item,geo,inception
http://www.wikidata.org/entity/Q17288034,Point(4.89492 52.36455),
http://www.wikidata.org/entity/Q17288050,Point(4.89529 52.36461),
http://www.wikidata.org/entity/Q17288055,Point(4.89538 52.3646),
http://www.wikidata.org/entity/Q17288076,Point(4.89628 52.36459),
http://www.wikidata.org/entity/Q17288082,Point(4.90404 52.36202),
http://www.wikidata.org/entity/Q17288088,Point(4.89641 52.36453),
http://www.wikidata.org/entity/Q17288129,Point(4.89808 52.36494),
http://www.wikidata.org/entity/Q17288145,Point(4.89827 52.36497),
http://www.wikidata.org/entity/Q17288230,Point(4.89925 52.36506),
http://www.wikidata.org/entity/Q17288298,Point(4.90047 52.36534),
http://www.wikidata.org/entity/Q17288308,Point(4.90235 52.36622),
http://www.wikidata.org/entity/Q17288313,Point(4.90251 52.36625),
http://www.wikidata.org/entity/Q17288324,Point(4.90266 52.36628),
http://www.wikidata.org/entity/Q17288328,Point(4.90288 52.36632),
http://www.wikidata.org/entity/Q17288333,Point(4.90308 52.36635),
http://www.wikidata.org/entity/Q17288348,Point(4.90364 52.36646),
http://www.wikidata.org/entity/Q17288386,Point(4.90716 52.36777),
http://www.wikidata.org/entity/Q17288408,Point(4.90772 52.36813),
http://www.wikidata.org/entity/Q17288412,Point(4.90778 52.36817),
http://www.wikidata.org/entity/Q17288417,Point(4.90782 52.36821),
http://www.wikidata.org/entity/Q17288422,Point(4.90798 52.3683),
http://www.wikidata.org/entity/Q17288430,Point(4.90808 52.36837),
http://www.wikidata.org/entity/Q17288435,Point(4.90855 52.36867),
http://www.wikidata.org/entity/Q17288451,Point(4.90862 52.36872),
http://www.wikidata.org/entity/Q17288456,Point(4.90871 52.36878),
http://www.wikidata.org/entity/Q17288490,Point(4.91002 52.36963),
http://www.wikidata.org/entity/Q17288496,Point(4.89587 52.3669),
http://www.wikidata.org/entity/Q17288520,Point(4.91058 52.37003),
http://www.wikidata.org/entity/Q17288525,Point(4.90356 52.36593),
http://www.wikidata.org/entity/Q17288535,Point(4.89218 52.37984),
http://www.wikidata.org/entity/Q17288540,Point(4.89207 52.37964),
http://www.wikidata.org/entity/Q17288546,Point(4.89203 52.3796),
http://www.wikidata.org/entity/Q17288564,Point(4.89149 52.38015),
http://www.wikidata.org/entity/Q17288569,Point(4.89146 52.38011),
http://www.wikidata.org/entity/Q12059978,Point(4.64564 52.3814),
